time,deltaX,deltaY,squal,shutter
26.674405,21,-20,107,255
26.694592,0,0,109,255
26.718892,0,-2,102,255
26.739143,1,-1,105,255
26.763780,2,0,106,255
26.783857,0,1,106,255
26.808584,0,-1,106,255
26.828751,0,-1,110,255
26.852818,-5,0,107,255
26.873044,-1,1,113,255
26.897771,6,0,107,255
26.924789,-2,8,107,255
26.949582,1,2,112,255
26.969709,8,0,112,255
26.994421,5,0,111,255
27.014650,1,2,111,255
27.039305,-1,1,108,255
27.059551,-3,1,104,255
27.083644,-2,4,116,255
27.103907,-1,2,104,255
27.128578,-2,0,105,255
27.148804,-3,3,110,255
27.180256,0,6,105,255
27.200660,1,0,110,255
27.227634,0,1,105,255
27.247796,1,2,107,255
27.275481,1,5,110,255
27.295656,0,1,114,255
27.319043,-4,4,103,255
27.339563,-3,4,108,255
27.363681,0,0,111,255
27.384044,1,0,110,255
27.408682,0,3,108,255
27.430932,0,2,105,255
27.461121,3,0,109,255
27.481362,3,3,114,255
27.506023,2,3,109,255
27.526119,3,1,111,255
27.550906,2,0,113,255
27.571100,1,0,113,255
27.595766,1,2,114,255
27.615926,2,0,113,255
27.640615,3,1,117,255
27.660802,3,2,115,255
27.693369,2,1,114,255
27.713665,0,2,115,255
27.737851,1,2,117,255
27.758074,3,0,114,255
27.782098,6,3,121,255
27.802185,4,2,115,255
27.827527,2,1,114,255
27.847699,1,-1,114,255
27.872362,1,-3,120,255
27.892485,0,0,116,255
27.917230,0,-3,112,255
27.943516,1,-6,109,255
27.969552,3,-1,113,255
27.989730,3,0,117,255
28.013882,4,-3,113,255
28.034079,7,-1,111,255
28.059067,10,2,119,255
28.079185,5,2,112,255
28.104038,3,-4,108,255
28.124198,2,-1,112,255
28.149491,2,0,109,255
28.169732,1,-2,110,255
28.199934,1,-5,121,255
28.220231,2,0,119,255
28.245593,4,0,120,255
28.266151,9,-1,119,255
28.291494,5,0,113,255
28.311714,6,0,110,255
28.336819,8,0,110,255
28.357338,7,0,119,255
28.377338,6,1,113,255
28.397356,2,0,111,255
28.417356,4,0,111,255
28.438892,6,3,112,255
28.458895,4,3,111,255
28.490565,6,3,103,255
28.510798,5,1,106,255
28.536103,5,2,112,255
28.556341,6,3,112,255
28.581680,6,1,109,255
28.601899,7,0,106,255
28.625890,9,0,109,255
28.645978,8,0,108,255
28.670900,9,-1,111,255
28.691123,7,-2,106,255
28.722476,16,0,118,255
28.742627,8,1,117,255
28.766711,9,-1,117,255
28.786875,8,-1,118,255
28.812157,11,2,117,255
28.832312,9,2,114,255
28.857650,9,1,114,255
28.877928,8,1,111,255
28.902651,12,5,115,255
28.922807,10,0,110,255
28.954278,16,-3,114,255
28.974722,9,0,120,255
28.998876,9,3,116,255
29.019078,8,0,108,255
29.043259,10,-3,114,255
29.063467,7,0,111,255
29.088341,11,1,108,255
29.108501,8,-1,108,255
29.133241,11,-3,106,255
29.153572,10,2,101,255
29.177620,12,1,102,255
29.204388,17,-2,103,255
29.228548,15,-1,106,255
29.248710,12,0,104,255
29.273396,15,-2,104,255
29.293499,10,-2,106,255
29.318204,11,-2,107,255
29.338352,9,0,108,255
29.362930,9,0,110,255
29.383082,10,0,112,255
29.407772,13,0,104,255
29.427922,12,2,108,255
29.459256,21,2,109,255
29.479396,11,0,110,255
29.505577,15,1,111,255
29.525773,12,2,113,255
29.550417,13,-1,110,255
29.570595,8,-2,117,255
29.595386,7,2,111,255
29.615606,9,4,111,255
29.639686,7,1,106,255
29.659850,7,2,107,255
29.685804,13,1,110,255
29.709535,16,2,115,255
29.737376,14,1,105,255
29.757459,8,1,111,255
29.781541,11,5,118,255
29.801665,9,2,111,255
29.826255,9,0,111,255
29.846398,9,1,109,255
29.871139,12,4,109,255
29.891354,11,2,113,255
29.915997,15,0,111,255
29.936134,11,-1,114,255
29.967508,21,0,116,255
29.987638,14,-3,118,255
30.012972,18,0,110,255
30.033112,13,1,117,255
30.057843,13,0,112,255
30.078142,12,-3,111,255
30.104975,17,0,110,255
30.125207,11,4,110,255
30.150596,11,1,118,255
30.170857,11,-1,115,255
30.195559,13,0,116,255
30.218042,11,0,112,255
30.247281,12,-1,116,255
30.267558,9,-1,115,255
30.292268,10,0,112,255
30.312530,8,1,112,255
30.336649,14,0,110,255
30.356861,13,0,113,255
30.381543,15,2,106,255
30.401660,14,3,106,255
30.426363,18,1,105,255
30.446522,10,-1,106,255
30.477249,16,-2,111,255
30.497444,10,-3,109,255
30.521587,15,-5,110,255
30.541763,12,-3,111,255
30.566456,12,0,117,255
30.586565,12,1,106,255
30.610654,19,0,110,255
30.630822,13,-1,114,255
30.655507,16,1,116,255
30.675677,13,2,108,255
30.700439,16,-1,116,255
30.727823,16,0,105,255
30.753807,16,7,109,255
30.774066,14,1,108,255
30.798797,12,1,108,255
30.819253,14,7,110,255
30.844860,12,7,111,255
30.865015,11,1,115,255
30.889700,16,1,107,255
30.909867,11,4,107,255
30.935353,15,5,114,255
30.955404,12,0,110,255
30.986945,18,2,112,255
31.007509,9,2,109,255
31.032281,14,1,109,255
31.052389,10,-1,111,255
31.077771,15,1,106,255
31.098456,13,2,107,255
31.123709,17,0,110,255
31.143782,14,0,108,255
31.169147,12,2,111,255
31.189365,12,1,107,255
