time,deltaX,deltaY,squal,shutter
23.944813,6,2,109,255
23.970337,8,1,103,255
23.994974,12,0,104,255
24.015128,10,2,105,255
24.050278,27,5,111,255
24.070524,15,1,113,255
24.094907,12,0,113,255
24.114964,11,-1,114,255
24.161943,25,-1,112,255
24.182102,9,-2,118,255
24.206885,11,-1,115,255
24.226945,10,0,115,255
24.251652,14,-1,114,255
24.271940,11,0,110,255
24.298468,15,3,118,255
24.318633,13,-1,119,255
24.342793,16,0,113,255
24.363058,12,1,113,255
24.387098,13,0,110,255
24.407692,14,-2,114,255
24.440333,12,1,110,255
24.460716,6,0,112,255
24.484778,3,-1,108,255
24.504917,4,0,113,255
24.529769,10,0,112,255
24.549952,9,0,109,255
24.575429,12,0,109,255
24.595532,9,1,116,255
24.620265,12,0,113,255
24.640407,10,-2,120,255
24.671711,12,0,111,255
24.691850,6,0,110,255
24.716594,7,0,116,255
24.736751,6,-1,114,255
24.761564,5,0,113,255
24.781981,2,3,114,255
24.806144,6,0,113,255
24.826369,7,0,110,255
24.851098,8,3,109,255
24.871763,8,1,114,255
24.903222,10,-1,117,255
24.923498,7,1,116,255
24.948213,7,2,114,255
24.968320,9,0,119,255
24.993590,9,0,115,255
25.013733,4,1,114,255
25.037776,1,0,119,255
25.057924,2,-2,118,255
25.082694,8,0,111,255
25.102858,6,0,112,255
25.127577,5,-1,111,255
25.153201,4,-1,116,255
25.179271,8,-1,110,255
25.199453,4,0,115,255
25.223489,1,0,113,255
25.243589,1,0,115,255
25.267646,2,0,109,255
25.287859,0,1,112,255
25.311312,0,2,114,255
25.331496,0,0,113,255
25.356184,3,-3,116,255
25.376350,3,3,113,255
25.408345,2,1,111,255
25.428525,1,-3,111,255
25.452040,-3,-2,111,255
25.472307,-2,2,113,255
25.497192,1,0,105,255
25.517342,3,0,108,255
25.541509,0,2,106,255
25.561701,2,1,109,255
25.585760,2,-3,106,255
25.605889,0,0,107,255
25.630039,0,0,105,255
25.650225,0,0,102,255
25.680952,0,0,106,255
25.701189,-1,1,103,255
25.725976,0,-13,101,255
25.746153,4,-2,105,255
25.770833,3,1,105,255
25.791073,1,0,105,255
25.815219,1,-5,106,255
25.835406,3,-1,102,255
25.860104,0,0,101,255
25.880304,0,-4,104,255
25.911146,1,-8,103,255
25.931423,0,0,101,255
25.955524,-5,-1,101,255
25.975698,-2,-2,102,255
26.001770,-5,-4,104,255
26.021927,-1,-3,99,255
26.046600,2,1,99,255
26.066692,1,-1,98,255
26.090791,0,-4,103,255
26.111065,-1,-1,98,255
26.135121,-2,0,99,255
26.161292,-4,6,98,255
26.186106,-4,4,103,255
26.206333,-5,8,103,255
26.230373,-2,0,98,255
26.250490,0,-1,100,255
